4,17,4,18,4,18,4,25,2,13,4,27,4928,0.6363636363636364,164,0
4,18,2,18,4,18,4,24,2,14,4,27,4928,0.6363636363636364,165,0
4,16,2,18,4,18,4,27,2,14,4,25,4895,0.6179775280898876,166,0
4,18,2,17,4,17,4,24,2,13,4,25,4785,0.632183908045977,167,0
4,18,4,17,4,17,4,25,2,14,4,27,5040,0.6222222222222222,168,0
4,18,4,18,4,16,4,23,2,13,4,28,4928,0.6363636363636364,169,0
4,17,2,17,4,18,4,24,2,13,4,25,4785,0.632183908045977,170,0
4,18,2,17,4,16,4,25,2,14,4,25,4950,0.6111111111111112,171,0
4,16,2,17,4,16,4,23,2,14,4,24,4752,0.6136363636363636,172,0
4,17,4,17,4,17,4,24,2,14,4,24,4840,0.625,173,0
4,16,2,17,4,16,4,24,2,12,4,26,4785,0.632183908045977,174,0
4,16,4,17,4,17,4,24,2,13,4,25,4872,0.6436781609195402,175,0
4,18,4,17,4,18,4,23,2,13,4,25,4872,0.6436781609195402,176,0
4,18,4,18,4,18,4,25,2,13,4,27,4872,0.6436781609195402,177,0
4,17,2,18,4,18,4,25,2,13,4,26,4928,0.6363636363636364,178,0
4,18,2,18,4,18,4,24,2,14,4,25,4928,0.6363636363636364,179,0
4,17,2,18,4,18,4,26,2,13,4,26,4928,0.6363636363636364,180,0
4,18,4,18,4,18,4,23,2,13,4,27,4872,0.6436781609195402,181,0
4,17,2,18,4,18,4,25,2,14,4,26,5040,0.6222222222222222,182,0
4,17,2,18,4,17,4,24,2,12,4,26,4872,0.6436781609195402,183,0
4,18,2,17,4,18,4,25,2,13,4,24,4785,0.632183908045977,184,0
4,17,4,17,4,17,4,25,2,13,4,26,4984,0.6292134831460674,185,0
4,17,2,18,4,18,4,25,2,12,4,24,4785,0.632183908045977,186,0
4,17,2,17,4,18,4,24,2,13,4,24,4785,0.632183908045977,187,0
4,16,2,18,4,16,4,22,2,12,4,24,4872,0.6436781609195402,188,0
4,16,2,18,4,17,4,23,2,12,4,24,4872,0.6436781609195402,189,0
4,17,2,17,4,18,4,24,2,12,4,23,4730,0.6395348837209303,190,0
4,17,2,18,4,18,4,24,2,14,4,27,4872,0.6436781609195402,191,0
4,18,2,18,4,17,4,24,2,14,4,25,4928,0.6363636363636364,192,0
4,18,2,18,4,17,4,24,2,12,4,25,4872,0.6436781609195402,193,0
4,18,2,18,4,18,4,25,2,14,4,25,4984,0.6292134831460674,194,0
4,17,4,18,4,18,4,23,2,13,4,26,4872,0.6436781609195402,195,0
4,18,4,17,4,18,4,24,2,13,4,26,5040,0.6222222222222222,196,0
4,17,2,18,4,18,4,26,2,14,4,24,4840,0.625,197,0
4,17,2,17,4,18,4,25,2,14,4,24,4785,0.632183908045977,198,0
4,17,2,18,4,18,4,26,2,13,4,25,4895,0.6179775280898876,199,0
4,17,2,18,4,17,4,25,2,14,4,24,4840,0.625,200,0
4,17,2,18,4,16,4,23,2,12,4,25,4730,0.6395348837209303,201,0
4,16,4,16,4,16,4,25,2,13,4,24,4840,0.625,202,0
4,18,2,18,4,18,4,26,2,13,4,23,4785,0.632183908045977,203,0
4,18,2,18,4,16,4,24,2,12,4,24,4730,0.6395348837209303,204,0
4,17,2,18,4,17,4,26,2,12,4,25,4730,0.6395348837209303,205,0
4,17,2,18,4,16,4,24,2,13,4,25,4928,0.6363636363636364,206,0
4,17,4,17,4,17,4,25,2,14,4,25,4928,0.6363636363636364,207,0
4,17,2,19,4,17,4,26,2,14,4,25,4984,0.6292134831460674,208,0
4,18,2,17,4,17,4,25,2,12,4,24,4785,0.632183908045977,209,0
4,18,2,18,4,18,4,25,2,14,4,24,4950,0.6111111111111112,210,0
4,17,2,18,4,18,4,25,2,13,4,26,4928,0.6363636363636364,211,0
4,18,2,18,4,18,4,25,2,14,4,25,4785,0.632183908045977,212,0
4,17,2,17,4,18,4,26,2,14,4,24,4950,0.6111111111111112,213,0
4,17,2,17,4,18,4,25,2,13,4,24,4785,0.632183908045977,214,0
4,17,2,17,4,17,4,26,2,12,4,23,4785,0.632183908045977,215,0
4,17,2,17,4,16,4,25,2,12,4,25,4785,0.632183908045977,216,0
4,16,2,18,4,17,4,25,2,13,4,26,4872,0.6436781609195402,217,0
4,18,2,18,4,16,4,25,2,13,4,25,4872,0.6436781609195402,218,0
4,18,4,17,4,17,4,26,2,13,4,26,4872,0.6436781609195402,219,0
4,18,2,19,4,18,4,26,2,14,4,24,4984,0.6292134831460674,220,0
4,18,2,19,4,18,4,24,2,13,4,26,4928,0.6363636363636364,221,0
4,17,2,18,4,17,4,26,2,12,4,26,4928,0.6363636363636364,222,0
4,18,2,17,4,18,4,25,2,13,4,24,4785,0.632183908045977,223,0
4,18,2,18,4,18,4,24,2,13,4,25,5040,0.6222222222222222,224,0
4,17,2,18,4,19,4,24,2,13,4,25,4928,0.6363636363636364,225,0
4,17,4,18,4,18,4,25,2,13,4,25,4959,0.6551724137931034,226,0
4,18,2,18,4,18,4,25,4,13,4,25,5040,0.6222222222222222,227,0
4,18,2,18,4,19,4,24,2,12,4,26,4872,0.6436781609195402,228,0
4,17,2,17,4,17,4,22,2,13,4,24,4872,0.6436781609195402,229,0
4,16,4,16,4,17,4,22,2,14,4,26,4928,0.6363636363636364,230,0
4,16,2,16,4,19,4,23,2,13,4,25,4785,0.632183908045977,231,0
4,16,2,18,4,18,4,23,2,13,4,26,4872,0.6436781609195402,232,0
4,18,2,18,4,18,4,26,2,12,4,26,4816,0.6511627906976745,233,0
4,17,2,17,4,18,4,25,2,13,4,25,4840,0.625,234,0
4,17,2,18,4,17,4,23,2,14,4,25,4928,0.6363636363636364,235,0
4,16,2,18,4,17,4,24,2,14,4,25,4984,0.6292134831460674,236,0
4,17,4,17,4,18,4,23,2,12,4,25,4872,0.6436781609195402,237,0
4,16,2,18,4,17,4,24,2,13,4,25,5040,0.6222222222222222,238,0
2,31,2,9,2,9,2,10,2,12,2,86,2816,0.36363636363636365,239,1
2,31,2,9,2,8,2,10,2,12,2,84,2784,0.367816091954023,240,1
2,31,2,8,2,8,2,9,2,12,2,84,2752,0.37209302325581395,241,1
2,30,2,8,2,8,2,10,2,11,2,84,2752,0.37209302325581395,242,1
2,30,2,8,2,8,2,9,2,12,2,86,2816,0.36363636363636365,243,1
2,30,2,8,2,9,2,9,2,13,2,84,2752,0.37209302325581395,244,1
2,31,2,8,2,9,2,9,2,11,2,85,2784,0.367816091954023,245,1
2,31,2,9,2,9,2,9,2,12,2,84,2720,0.3764705882352941,246,1
2,31,2,9,2,8,2,10,2,12,2,85,2784,0.367816091954023,247,1
2,30,2,9,2,9,2,9,2,13,2,85,2697,0.3563218390804598,248,1
0,31,2,9,2,9,2,10,2,13,2,86,2728,0.3522727272727273,249,1
0,31,2,9,2,9,2,9,2,12,2,85,2697,0.3563218390804598,250,1
0,32,2,9,2,9,2,9,2,12,2,85,2752,0.37209302325581395,251,1
0,32,2,8,2,9,2,10,2,13,2,88,2880,0.35555555555555557,252,1
0,31,2,9,2,9,2,10,2,12,2,84,2697,0.3563218390804598,253,1
2,30,2,8,2,8,2,10,2,12,2,85,2784,0.367816091954023,254,1
2,30,2,9,2,9,2,10,2,11,2,84,2697,0.3563218390804598,255,1
0,31,2,9,2,9,2,9,2,12,2,84,2666,0.36046511627906974,256,1
2,30,2,9,2,9,2,9,2,11,2,84,2697,0.3563218390804598,257,1
2,30,2,9,2,8,2,10,2,12,2,84,2784,0.367816091954023,258,1
2,31,2,8,2,9,2,10,2,12,2,86,2784,0.367816091954023,259,1
0,31,2,9,2,8,2,9,2,12,2,82,2666,0.36046511627906974,260,1
2,30,2,8,2,8,2,10,2,12,2,85,2784,0.367816091954023,261,1
2,31,2,8,2,8,2,9,2,13,2,86,2816,0.36363636363636365,262,1
0,31,2,8,2,8,2,9,2,12,2,85,2666,0.36046511627906974,263,1
0,31,2,9,2,9,2,10,2,12,2,84,2697,0.3563218390804598,264,1
0,31,2,9,2,9,2,10,2,12,2,84,2697,0.3563218390804598,265,1
0,32,2,8,2,9,2,9,2,13,2,88,2880,0.35555555555555557,266,1
0,32,2,9,2,8,2,10,2,13,2,85,2784,0.367816091954023,267,1
2,31,2,9,2,9,2,10,2,12,2,83,2752,0.37209302325581395,268,1
0,32,2,9,2,8,2,10,2,12,2,85,2784,0.367816091954023,269,1
2,31,2,9,2,8,2,9,2,12,2,83,2752,0.37209302325581395,270,1
2,31,2,9,2,8,2,9,2,12,2,85,2816,0.36363636363636365,271,1
2,31,2,8,2,8,2,9,2,12,2,83,2752,0.37209302325581395,272,1
0,32,2,9,2,9,2,10,2,12,2,85,2784,0.367816091954023,273,1
2,31,2,8,2,9,2,9,2,12,2,83,2752,0.37209302325581395,274,1
2,31,2,8,2,9,2,9,2,12,2,85,2871,0.3793103448275862,275,1
2,31,2,8,2,8,2,10,2,12,2,85,2784,0.367816091954023,276,1
0,32,2,8,2,8,2,9,2,13,2,85,2784,0.367816091954023,277,1
0,32,2,9,2,8,2,9,2,12,2,85,2816,0.36363636363636365,278,1
2,31,2,8,2,9,2,9,2,12,2,84,2784,0.367816091954023,279,1
0,32,2,8,2,8,2,9,2,13,2,88,2880,0.35555555555555557,280,1
0,31,2,8,2,9,2,10,2,11,2,84,2697,0.3563218390804598,281,1
2,31,2,9,2,9,2,10,2,13,2,84,2784,0.367816091954023,282,1
0,32,2,8,2,8,2,9,2,12,2,85,2784,0.367816091954023,283,1
0,32,2,8,2,8,2,10,2,12,2,84,2752,0.37209302325581395,284,1
2,30,2,8,2,8,2,10,2,13,2,85,2784,0.367816091954023,285,1
0,32,2,8,2,8,2,9,2,12,2,83,2752,0.37209302325581395,286,1
2,31,2,8,2,8,2,10,2,12,2,85,2816,0.36363636363636365,287,1
2,31,2,8,2,8,2,9,2,12,2,83,2720,0.3764705882352941,288,1
0,31,2,8,2,9,2,9,2,11,2,84,2697,0.3563218390804598,289,1
2,30,2,8,2,9,2,10,2,12,2,85,2784,0.367816091954023,290,1
2,31,2,8,2,8,2,10,2,13,2,86,2816,0.36363636363636365,291,1
2,31,2,8,2,8,2,10,2,12,2,85,2784,0.367816091954023,292,1
0,31,2,9,2,9,2,10,2,11,2,84,2666,0.36046511627906974,293,1
2,31,2,8,2,8,2,9,2,12,2,87,2880,0.35555555555555557,294,1
0,31,2,9,2,9,2,9,2,12,2,85,2697,0.3563218390804598,295,1
2,30,2,9,2,8,2,9,2,12,2,85,2784,0.367816091954023,296,1
2,31,2,8,2,8,2,9,2,12,2,85,2784,0.367816091954023,297,1
2,31,2,8,2,8,2,10,2,12,2,85,2784,0.367816091954023,298,1
2,30,2,8,2,8,2,9,2,12,2,85,2816,0.36363636363636365,299,1
2,30,2,8,2,9,2,9,2,12,2,84,2752,0.37209302325581395,300,1
4,25,2,8,2,9,2,9,2,10,2,85,2728,0.3522727272727273,301,1
0,31,2,8,2,9,2,9,2,11,2,83,2666,0.36046511627906974,302,1
0,31,2,9,2,8,2,9,2,11,2,85,2697,0.3563218390804598,303,1
2,31,2,9,2,9,2,9,2,13,2,86,2784,0.367816091954023,304,1
2,30,2,8,2,8,2,10,2,13,2,86,2816,0.36363636363636365,305,1
2,30,2,8,2,8,2,9,2,13,2,85,2784,0.367816091954023,306,1
0,31,2,9,2,9,2,9,2,12,2,84,2666,0.36046511627906974,307,1
2,31,2,8,2,8,2,10,2,12,2,87,2848,0.3595505617977528,308,1
2,31,2,8,2,8,2,10,2,13,2,85,2816,0.36363636363636365,309,1
2,31,2,8,2,9,2,10,2,12,2,84,2784,0.367816091954023,310,1
2,31,2,9,2,8,2,10,2,12,2,85,2784,0.367816091954023,311,1
0,31,2,9,2,8,2,9,2,12,2,85,2697,0.3563218390804598,312,1
0,31,2,9,2,8,2,9,2,12,2,86,2728,0.3522727272727273,313,1
0,31,2,9,2,8,2,9,2,13,2,84,2666,0.36046511627906974,314,1
0,31,2,9,2,8,2,9,2,12,2,85,2697,0.3563218390804598,315,1
2,31,2,9,2,8,2,9,2,11,2,83,2720,0.3764705882352941,316,1
2,30,2,8,2,8,2,9,2,11,2,85,2784,0.367816091954023,317,1
2,30,2,8,2,8,2,9,2,12,2,85,2784,0.367816091954023,318,1
0,31,2,9,2,9,2,9,2,12,2,85,2728,0.3522727272727273,319,1
0,31,2,8,2,9,2,9,2,12,2,84,2697,0.3563218390804598,320,1
2,31,2,8,2,8,2,9,2,11,2,85,2784,0.367816091954023,321,1
0,31,2,8,2,9,2,9,2,13,2,87,2790,0.34444444444444444,322,1
0,32,2,8,2,8,2,10,2,12,2,84,2816,0.36363636363636365,323,1
0,31,2,8,2,9,2,9,2,11,2,84,2666,0.36046511627906974,324,1
2,31,2,9,2,8,2,10,2,11,2,85,2784,0.367816091954023,325,1
0,31,2,9,2,8,2,9,2,12,2,84,2666,0.36046511627906974,326,1
2,30,2,9,2,9,2,9,2,12,2,85,2784,0.367816091954023,327,1
2,26,2,9,2,8,2,10,2,10,2,83,2635,0.36470588235294116,328,1
2,26,2,9,2,8,2,9,2,11,2,85,2728,0.3522727272727273,329,1
0,31,2,9,2,9,2,9,2,12,2,83,2666,0.36046511627906974,330,1
2,30,2,8,2,8,2,9,2,11,2,85,2784,0.367816091954023,331,1
0,31,2,9,2,9,2,10,2,12,2,84,2697,0.3563218390804598,332,1
2,31,2,8,2,9,2,10,2,13,2,86,2816,0.36363636363636365,333,1
2,31,2,8,2,8,2,9,2,12,2,86,2784,0.367816091954023,334,1
2,31,2,9,2,9,2,9,2,11,2,84,2752,0.37209302325581395,335,1
0,32,2,8,2,8,2,9,2,13,2,87,2880,0.35555555555555557,336,1
0,31,2,9,2,8,2,10,2,12,2,85,2697,0.3563218390804598,337,1
2,30,2,9,2,9,2,10,2,12,2,85,2784,0.367816091954023,338,1
2,30,2,9,2,9,2,10,2,11,2,84,2728,0.3522727272727273,339,1
2,30,2,9,2,9,2,9,2,11,2,84,2697,0.3563218390804598,340,1
2,30,2,8,2,9,2,9,2,11,2,85,2728,0.3522727272727273,341,1
2,30,2,8,2,8,2,10,2,11,2,83,2666,0.36046511627906974,342,1
2,30,2,8,2,9,2,9,2,12,2,84,2697,0.3563218390804598,343,1
2,30,2,8,2,9,2,10,2,11,2,84,2752,0.37209302325581395,344,1
0,31,2,9,2,9,2,10,2,12,2,84,2697,0.3563218390804598,345,1
2,30,2,8,2,8,2,9,2,12,2,85,2784,0.367816091954023,346,1
2,31,2,9,2,8,2,9,2,13,2,85,2816,0.36363636363636365,347,1
0,31,2,8,2,8,2,9,2,12,2,85,2697,0.3563218390804598,348,1
2,30,2,8,2,8,2,9,2,11,2,83,2697,0.3563218390804598,349,1
2,30,2,9,2,8,2,11,2,12,2,86,2821,0.34065934065934067,350,1
0,31,2,9,2,8,2,9,2,12,2,85,2697,0.3563218390804598,351,1
2,30,2,8,2,8,2,10,2,12,2,85,2784,0.367816091954023,352,1
2,31,2,8,2,9,2,10,2,11,2,85,2784,0.367816091954023,353,1
2,30,2,8,2,9,2,9,2,12,2,85,2784,0.367816091954023,354,1
2,30,2,8,2,8,2,9,2,12,2,86,2816,0.36363636363636365,355,1
2,30,2,8,2,8,2,10,2,12,2,84,2666,0.36046511627906974,356,1
